MFG_DATE,PLANT_ID,PRODUCT_ID,ITEMS_PRODUCED,ITEMS_SAMPLED,ITEMS_DEFECTIVE
4/11/17,US1,USB01,99920,1040,10
4/12/17,US1,USB01,100030,1170,12
4/13/17,US1,USB01,100120,930,9
4/14/17,US1,USB01,99950,760,8
4/15/17,US1,USB01,99960,1250,13
4/16/17,US1,USB01,100020,950,10
4/17/17,US1,USB01,99920,1060,11
4/18/17,US1,USB01,100050,1000,10
4/19/17,US1,USB01,99960,1130,11
4/20/17,US1,USB01,100000,780,8
4/21/17,US1,USB01,99960,1080,11
4/22/17,US1,USB01,99900,950,10
4/23/17,US1,USB01,99920,990,10
4/24/17,US1,USB01,100100,950,10
4/25/17,US1,USB01,99970,1130,11
4/26/17,US1,USB01,100120,1230,12
4/27/17,US1,USB01,100060,1050,11
4/28/17,US1,USB01,99930,910,9
4/29/17,US1,USB01,99970,1000,10
4/30/17,US1,USB01,99880,960,10
5/1/17,US1,USB01,100000,1180,12
5/2/17,US1,USB01,99920,890,9
5/3/17,US1,USB01,99930,980,10
5/4/17,US1,USB01,100010,1100,11
5/5/17,US1,USB01,99990,1210,12
5/6/17,US1,USB01,99900,1060,11
5/7/17,US1,USB01,100000,1010,10
5/8/17,US1,USB01,99830,1010,10
5/9/17,US1,USB01,99820,1050,11
5/10/17,US1,USB01,99890,1060,11
5/11/17,US1,USB01,100080,800,8
5/12/17,US1,USB01,100120,920,9
5/13/17,US1,USB01,99870,1010,10
5/14/17,US1,USB01,99830,940,9
5/15/17,US1,USB01,99950,1120,11
5/16/17,US1,USB01,99760,1000,10
5/17/17,US1,USB01,99960,830,8
5/18/17,US1,USB01,99910,1110,11
5/19/17,US1,USB01,99920,1070,11
5/20/17,US1,USB01,99970,1090,11
5/21/17,US1,USB01,99990,1030,10
5/22/17,US1,USB01,100040,940,9
5/23/17,US1,USB01,99830,960,10
5/24/17,US1,USB01,99880,1040,10
5/25/17,US1,USB01,100020,940,9
5/26/17,US1,USB01,99930,1080,11
5/27/17,US1,USB01,100040,1170,12
5/28/17,US1,USB01,100160,980,10
5/29/17,US1,USB01,100200,910,9
5/30/17,US1,USB01,100060,1160,12
5/31/17,US1,USB01,99910,940,9
6/1/17,US1,USB01,100070,1210,12
6/2/17,US1,USB01,99880,920,9
6/3/17,US1,USB01,100070,1040,10
6/4/17,US1,USB01,100030,1000,10
6/5/17,US1,USB01,99990,1010,10
6/6/17,US1,USB01,100140,910,9
6/7/17,US1,USB01,100120,790,8
6/8/17,US1,USB01,99930,1210,12
6/9/17,US1,USB01,100120,980,10
6/10/17,US1,USB01,99870,810,8
6/11/17,US1,USB01,99950,900,9
6/12/17,US1,USB01,100040,1000,10
6/13/17,US1,USB01,99860,1110,11
6/14/17,US1,USB01,100080,980,10
6/15/17,US1,USB01,99860,1080,11
6/16/17,US1,USB01,100140,1030,10
6/17/17,US1,USB01,100090,960,10
6/18/17,US1,USB01,99990,1060,11
6/19/17,US1,USB01,100090,930,9
6/20/17,US1,USB01,100090,970,10
6/21/17,US1,USB01,100070,1010,10
6/22/17,US1,USB01,100020,960,10
6/23/17,US1,USB01,99900,870,9
6/24/17,US1,USB01,100170,1120,11
6/25/17,US1,USB01,100150,920,9
6/26/17,US1,USB01,100040,850,9
6/27/17,US1,USB01,100050,940,9
6/28/17,US1,USB01,99840,1070,11
6/29/17,US1,USB01,100010,1100,11
6/30/17,US1,USB01,100050,990,10
7/1/17,US1,USB01,99940,1010,20
7/2/17,US1,USB01,99920,950,20
7/3/17,US1,USB01,99990,1170,24
7/4/17,US1,USB01,100120,1020,20
7/5/17,US1,USB01,99890,980,20
7/6/17,US1,USB01,100220,980,20
7/7/17,US1,USB01,99980,1080,22
7/8/17,US1,USB01,100190,1050,22
7/9/17,US1,USB01,100060,940,18
7/10/17,US1,USB01,100020,1010,20
7/11/17,US1,USB01,99920,990,20
7/12/17,US1,USB01,99980,1090,22
7/13/17,US1,USB01,99740,930,18
7/14/17,US1,USB01,100160,1050,22
7/15/17,US1,USB01,99940,820,16
7/16/17,US1,USB01,100080,1140,22
7/17/17,US1,USB01,99960,980,20
7/18/17,US1,USB01,99960,830,16
7/19/17,US1,USB01,99960,820,16
7/20/17,US1,USB01,100020,880,18
7/21/17,US1,USB01,99960,750,16
7/22/17,US1,USB01,100020,730,14
7/23/17,US1,USB01,99930,1080,22
7/24/17,US1,USB01,100170,810,16
7/25/17,US1,USB01,100020,1000,20
7/26/17,US1,USB01,100050,1050,22
7/27/17,US1,USB01,99990,1020,20
7/28/17,US1,USB01,99990,1010,20
7/29/17,US1,USB01,100120,1120,22
7/30/17,US1,USB01,100130,830,16
7/31/17,US1,USB01,99920,960,20
8/1/17,US1,USB01,100090,770,16
8/2/17,US1,USB01,99970,1150,24
8/3/17,US1,USB01,99980,1010,20
8/4/17,US1,USB01,100180,1140,22
8/5/17,US1,USB01,99780,900,18
8/6/17,US1,USB01,99950,990,20
8/7/17,US1,USB01,100050,1130,22
8/8/17,US1,USB01,99900,870,18
8/9/17,US1,USB01,99960,910,18
8/10/17,US1,USB01,99990,980,20
8/11/17,US1,USB01,99910,1040,20
8/12/17,US1,USB01,100080,1030,20
8/13/17,US1,USB01,99860,1000,20
8/14/17,US1,USB01,99920,1020,20
8/15/17,US1,USB01,100090,1070,22
8/16/17,US1,USB01,100000,1070,22
8/17/17,US1,USB01,100080,1100,22
8/18/17,US1,USB01,100030,1060,22
8/19/17,US1,USB01,99990,890,18
8/20/17,US1,USB01,99900,1040,20
8/21/17,US1,USB01,100100,1150,24
8/22/17,US1,USB01,99940,1060,22
8/23/17,US1,USB01,99980,990,20
8/24/17,US1,USB01,99960,1020,20
8/25/17,US1,USB01,99850,940,18
8/26/17,US1,USB01,99880,940,18
8/27/17,US1,USB01,100020,1160,24
8/28/17,US1,USB01,99980,920,18
8/29/17,US1,USB01,99840,830,16
8/30/17,US1,USB01,99930,920,18
8/31/17,US1,USB01,99940,1090,22
9/1/17,US1,USB01,99990,920,9
9/2/17,US1,USB01,99910,860,9
9/3/17,US1,USB01,99940,940,9
9/4/17,US1,USB01,99900,970,10
9/5/17,US1,USB01,100050,1070,11
9/6/17,US1,USB01,99810,1070,11
9/7/17,US1,USB01,99830,980,10
9/8/17,US1,USB01,100110,1080,11
9/9/17,US1,USB01,100150,960,10
9/10/17,US1,USB01,99990,930,9
9/11/17,US1,USB01,99910,940,9
9/12/17,US1,USB01,99940,900,9
9/13/17,US1,USB01,99970,990,10
9/14/17,US1,USB01,100050,1050,11
9/15/17,US1,USB01,100170,850,9
9/16/17,US1,USB01,100150,1060,11
9/17/17,US1,USB01,99810,1110,11
9/18/17,US1,USB01,100070,870,9
9/19/17,US1,USB01,99880,1100,11
9/20/17,US1,USB01,100120,1040,10
9/21/17,US1,USB01,100020,970,10
9/22/17,US1,USB01,100140,970,10
9/23/17,US1,USB01,99950,920,9
9/24/17,US1,USB01,100260,870,9
9/25/17,US1,USB01,99970,960,10
9/26/17,US1,USB01,99990,1090,11
9/27/17,US1,USB01,100200,1070,11
9/28/17,US1,USB01,99890,970,10
9/29/17,US1,USB01,99990,890,9
9/30/17,US1,USB01,100140,820,8
10/1/17,US1,USB01,100070,1110,11
10/2/17,US1,USB01,100200,930,9
10/3/17,US1,USB01,99820,1020,10
10/4/17,US1,USB01,99900,900,9
10/5/17,US1,USB01,100040,950,10
10/6/17,US1,USB01,99930,940,9
10/7/17,US1,USB01,100010,950,10
10/8/17,US1,USB01,99950,1070,11
10/9/17,US1,USB01,100040,1130,11
10/10/17,US1,USB01,100060,1060,11
10/11/17,US1,USB01,99880,910,9
10/12/17,US1,USB01,100080,940,9
10/13/17,US1,USB01,99960,1160,12
10/14/17,US1,USB01,99960,900,9
10/15/17,US1,USB01,100030,1040,10
10/16/17,US1,USB01,99970,920,9
10/17/17,US1,USB01,99960,970,10
10/18/17,US1,USB01,99830,1030,10
10/19/17,US1,USB01,100020,1040,10
10/20/17,US1,USB01,99930,1040,10
10/21/17,US1,USB01,99930,960,10
10/22/17,US1,USB01,99870,990,10
10/23/17,US1,USB01,100070,1040,10
10/24/17,US1,USB01,100130,970,10
10/25/17,US1,USB01,100050,930,9
10/26/17,US1,USB01,100080,1130,11
10/27/17,US1,USB01,99940,950,10
10/28/17,US1,USB01,100010,940,9
10/29/17,US1,USB01,99990,970,10
10/30/17,US1,USB01,99940,1020,10
10/31/17,US1,USB01,100160,1070,11
11/1/17,US1,USB01,100060,1030,10
11/2/17,US1,USB01,99920,920,9
11/3/17,US1,USB01,99910,990,10
11/4/17,US1,USB01,100020,1180,12
11/5/17,US1,USB01,100030,940,9
11/6/17,US1,USB01,100030,1050,11
11/7/17,US1,USB01,100060,1010,10
11/8/17,US1,USB01,99960,1080,11
11/9/17,US1,USB01,100010,800,8
11/10/17,US1,USB01,100150,1100,11
11/11/17,US1,USB01,100260,810,8
11/12/17,US1,USB01,100050,1090,11
11/13/17,US1,USB01,100030,860,9
11/14/17,US1,USB01,99910,1090,11
11/15/17,US1,USB01,100020,970,10
11/16/17,US1,USB01,100130,1130,11
11/17/17,US1,USB01,100080,1280,13
11/18/17,US1,USB01,100010,740,7
11/19/17,US1,USB01,100030,990,10
11/20/17,US1,USB01,100010,930,9
11/21/17,US1,USB01,100030,1090,11
11/22/17,US1,USB01,99890,950,10
11/23/17,US1,USB01,99930,810,8
11/24/17,US1,USB01,100150,820,8
11/25/17,US1,USB01,100090,800,8
11/26/17,US1,USB01,100070,1020,10
11/27/17,US1,USB01,99950,990,10
11/28/17,US1,USB01,99870,960,10
11/29/17,US1,USB01,100080,1110,11
11/30/17,US1,USB01,100000,1050,11
12/1/17,US1,USB01,100030,960,10
12/2/17,US1,USB01,99980,1090,11
12/3/17,US1,USB01,100010,1050,11
12/4/17,US1,USB01,100040,1000,10
12/5/17,US1,USB01,99900,1060,11
12/6/17,US1,USB01,100090,1010,10
12/7/17,US1,USB01,100030,760,8
12/8/17,US1,USB01,100010,1090,11
12/9/17,US1,USB01,99990,930,9
12/10/17,US1,USB01,99950,920,9
12/11/17,US1,USB01,99820,980,10
12/12/17,US1,USB01,99970,1090,11
12/13/17,US1,USB01,99960,1100,11
12/14/17,US1,USB01,100040,910,9
12/15/17,US1,USB01,100170,830,8
12/16/17,US1,USB01,100100,930,9
12/17/17,US1,USB01,100030,1120,11
12/18/17,US1,USB01,100070,1020,10
12/19/17,US1,USB01,100120,950,10
12/20/17,US1,USB01,100200,970,10
12/21/17,US1,USB01,100090,980,10
12/22/17,US1,USB01,100120,1000,10
12/23/17,US1,USB01,100000,990,10
12/24/17,US1,USB01,100100,1120,11
12/25/17,US1,USB01,99990,980,10
12/26/17,US1,USB01,100120,1190,12
12/27/17,US1,USB01,100010,1100,11
12/28/17,US1,USB01,100060,900,9
12/29/17,US1,USB01,100050,950,10
12/30/17,US1,USB01,99980,1010,10
12/31/17,US1,USB01,99940,950,10
1/1/16,US1,USB02,80010,830,8
1/2/16,US1,USB02,80020,700,7
1/3/16,US1,USB02,79820,840,8
1/4/16,US1,USB02,80030,640,6
1/5/16,US1,USB02,79870,790,8
1/6/16,US1,USB02,80020,830,8
1/7/16,US1,USB02,79970,780,8
1/8/16,US1,USB02,79820,770,8
1/9/16,US1,USB02,79950,760,8
1/10/16,US1,USB02,79990,830,8
1/11/16,US1,USB02,79810,810,8
1/12/16,US1,USB02,80040,840,8
1/13/16,US1,USB02,80090,730,7
1/14/16,US1,USB02,79990,730,7
1/15/16,US1,USB02,79930,810,8
1/16/16,US1,USB02,79940,780,8
1/17/16,US1,USB02,79900,770,8
1/18/16,US1,USB02,79950,540,5
1/19/16,US1,USB02,79970,690,7
1/20/16,US1,USB02,80190,840,8
1/21/16,US1,USB02,79920,1090,11
1/22/16,US1,USB02,79900,1000,10
1/23/16,US1,USB02,79960,670,7
1/24/16,US1,USB02,80050,1040,10
1/25/16,US1,USB02,79990,770,8
1/26/16,US1,USB02,80030,1090,11
1/27/16,US1,USB02,79920,950,10
1/28/16,US1,USB02,80020,730,7
1/29/16,US1,USB02,80090,910,9
1/30/16,US1,USB02,79930,950,10
1/31/16,US1,USB02,79920,830,8
2/1/16,US1,USB02,80070,780,8
2/2/16,US1,USB02,79960,800,8
2/3/16,US1,USB02,80020,680,7
2/4/16,US1,USB02,79830,750,8
2/5/16,US1,USB02,79910,730,7
2/6/16,US1,USB02,80120,900,9
2/7/16,US1,USB02,79950,750,8
2/8/16,US1,USB02,79870,750,8
2/9/16,US1,USB02,80090,790,8
2/10/16,US1,USB02,80050,780,8
2/11/16,US1,USB02,80000,780,8
2/12/16,US1,USB02,79840,770,8
2/13/16,US1,USB02,79980,770,8
2/14/16,US1,USB02,80170,750,8
2/15/16,US1,USB02,80060,770,8
2/16/16,US1,USB02,79990,850,9
2/17/16,US1,USB02,80030,750,8
2/18/16,US1,USB02,79950,750,8
2/19/16,US1,USB02,79940,850,9
2/20/16,US1,USB02,79900,890,9
2/21/16,US1,USB02,80120,840,8
2/22/16,US1,USB02,79980,880,9
2/23/16,US1,USB02,79970,600,6
2/24/16,US1,USB02,80020,570,6
2/25/16,US1,USB02,80020,710,7
2/26/16,US1,USB02,80080,1090,11
2/27/16,US1,USB02,80040,730,7
2/28/16,US1,USB02,80020,700,7
2/29/16,US1,USB02,79980,860,9
3/1/16,US1,USB02,80070,770,8
3/2/16,US1,USB02,80080,730,7
3/3/16,US1,USB02,79970,710,7
3/4/16,US1,USB02,80110,820,8
3/5/16,US1,USB02,79980,740,7
3/6/16,US1,USB02,80050,650,7
3/7/16,US1,USB02,80080,760,8
3/8/16,US1,USB02,79990,750,8
3/9/16,US1,USB02,80010,730,7
3/10/16,US1,USB02,80010,770,8
3/11/16,US1,USB02,80060,820,8
3/12/16,US1,USB02,80020,800,8
3/13/16,US1,USB02,80050,720,7
3/14/16,US1,USB02,79910,730,7
3/15/16,US1,USB02,80140,890,9
3/16/16,US1,USB02,80070,580,6
3/17/16,US1,USB02,79960,740,7
3/18/16,US1,USB02,79850,690,7
3/19/16,US1,USB02,80070,880,9
3/20/16,US1,USB02,79970,760,8
3/21/16,US1,USB02,79920,790,8
3/22/16,US1,USB02,80040,860,9
3/23/16,US1,USB02,80050,660,7
3/24/16,US1,USB02,79980,830,8
3/25/16,US1,USB02,80000,810,8
3/26/16,US1,USB02,79970,720,7
3/27/16,US1,USB02,80050,780,8
3/28/16,US1,USB02,79980,1000,10
3/29/16,US1,USB02,79960,850,9
3/30/16,US1,USB02,79940,680,7
3/31/16,US1,USB02,79900,900,9
4/1/16,US1,USB02,80020,730,7
4/2/16,US1,USB02,80000,850,9
4/3/16,US1,USB02,79990,880,9
4/4/16,US1,USB02,80100,650,7
4/5/16,US1,USB02,79990,860,9
4/6/16,US1,USB02,79990,880,9
4/7/16,US1,USB02,79950,900,9
4/8/16,US1,USB02,80000,760,8
4/9/16,US1,USB02,79890,690,7
4/10/16,US1,USB02,80000,770,8
4/11/16,US1,USB02,80030,660,7
4/12/16,US1,USB02,80070,820,8
4/13/16,US1,USB02,80070,830,8
4/14/16,US1,USB02,80000,730,7
4/15/16,US1,USB02,80020,840,8
4/16/16,US1,USB02,79880,860,9
4/17/16,US1,USB02,80160,840,8
4/18/16,US1,USB02,80100,710,7
4/19/16,US1,USB02,80020,850,9
4/20/16,US1,USB02,80130,660,7
4/21/16,US1,USB02,80000,860,9
4/22/16,US1,USB02,79900,910,9
4/23/16,US1,USB02,79930,770,8
4/24/16,US1,USB02,80000,620,6
4/25/16,US1,USB02,79880,800,8
4/26/16,US1,USB02,80000,740,7
4/27/16,US1,USB02,80280,700,7
4/28/16,US1,USB02,80110,810,8
4/29/16,US1,USB02,79930,850,9
4/30/16,US1,USB02,79990,700,7
5/1/16,US1,USB02,79930,740,7
5/2/16,US1,USB02,79990,640,6
5/3/16,US1,USB02,79930,790,8
5/4/16,US1,USB02,79940,820,8
5/5/16,US1,USB02,80110,730,7
5/6/16,US1,USB02,79940,910,9
5/7/16,US1,USB02,80130,830,8
5/8/16,US1,USB02,80020,930,9
5/9/16,US1,USB02,79950,820,8
5/10/16,US1,USB02,79970,580,6
5/11/16,US1,USB02,80020,600,6
5/12/16,US1,USB02,80020,790,8
5/13/16,US1,USB02,79940,810,8
5/14/16,US1,USB02,79970,660,7
5/15/16,US1,USB02,80020,740,7
5/16/16,US1,USB02,80090,710,7
5/17/16,US1,USB02,79920,930,9
5/18/16,US1,USB02,79960,870,9
5/19/16,US1,USB02,80060,840,8
5/20/16,US1,USB02,80000,960,10
5/21/16,US1,USB02,79980,820,8
5/22/16,US1,USB02,79970,770,8
5/23/16,US1,USB02,79940,780,8
5/24/16,US1,USB02,80130,840,8
5/25/16,US1,USB02,79930,670,7
5/26/16,US1,USB02,79960,820,8
5/27/16,US1,USB02,80040,900,9
5/28/16,US1,USB02,79940,820,8
5/29/16,US1,USB02,80030,790,8
5/30/16,US1,USB02,80030,820,8
5/31/16,US1,USB02,79800,770,8
6/1/16,US1,USB02,80020,740,7
6/2/16,US1,USB02,79980,920,9
6/3/16,US1,USB02,79940,780,8
6/4/16,US1,USB02,80030,820,8
6/5/16,US1,USB02,80020,970,10
6/6/16,US1,USB02,80030,1000,10
6/7/16,US1,USB02,80060,850,9
6/8/16,US1,USB02,79940,720,7
6/9/16,US1,USB02,79980,780,8
6/10/16,US1,USB02,80000,790,8
6/11/16,US1,USB02,80040,680,7
6/12/16,US1,USB02,80060,840,8
6/13/16,US1,USB02,80000,830,8
6/14/16,US1,USB02,80000,820,8
6/15/16,US1,USB02,80000,870,9
6/16/16,US1,USB02,79960,660,7
6/17/16,US1,USB02,79940,790,8
6/18/16,US1,USB02,80050,800,8
6/19/16,US1,USB02,79990,780,8
6/20/16,US1,USB02,80230,960,10
6/21/16,US1,USB02,80040,760,8
6/22/16,US1,USB02,80030,850,9
6/23/16,US1,USB02,80100,820,8
6/24/16,US1,USB02,80060,830,8
6/25/16,US1,USB02,80120,730,7
6/26/16,US1,USB02,79890,780,8
6/27/16,US1,USB02,80000,710,7
6/28/16,US1,USB02,80070,930,9
6/29/16,US1,USB02,80040,700,7
6/30/16,US1,USB02,80040,870,9
7/1/16,US1,USB02,80030,950,10
7/2/16,US1,USB02,80060,720,7
7/3/16,US1,USB02,79970,650,7
7/4/16,US1,USB02,79850,940,9
7/5/16,US1,USB02,79960,660,7
7/6/16,US1,USB02,79960,850,9
7/7/16,US1,USB02,79930,750,8
7/8/16,US1,USB02,79980,940,9
7/9/16,US1,USB02,79930,700,7
7/10/16,US1,USB02,80090,850,9
7/11/16,US1,USB02,79930,730,7
7/12/16,US1,USB02,79880,700,7
7/13/16,US1,USB02,79990,1100,11
7/14/16,US1,USB02,80000,1110,11
7/15/16,US1,USB02,79980,860,9
7/16/16,US1,USB02,79890,820,8
7/17/16,US1,USB02,80180,590,6
7/18/16,US1,USB02,80090,770,8
7/19/16,US1,USB02,80000,830,8
7/20/16,US1,USB02,80090,840,8
7/21/16,US1,USB02,79960,980,10
7/22/16,US1,USB02,79910,750,8
7/23/16,US1,USB02,79850,770,8
7/24/16,US1,USB02,79810,810,8
7/25/16,US1,USB02,80140,650,7
7/26/16,US1,USB02,80020,990,10
7/27/16,US1,USB02,79810,680,7
7/28/16,US1,USB02,80020,810,8
7/29/16,US1,USB02,79980,960,10
7/30/16,US1,USB02,80100,820,8
7/31/16,US1,USB02,80080,800,8
8/1/16,US1,USB02,79960,880,9
8/2/16,US1,USB02,79910,1100,11
8/3/16,US1,USB02,79980,820,8
8/4/16,US1,USB02,79930,850,9
8/5/16,US1,USB02,79890,760,8
8/6/16,US1,USB02,79990,830,8
8/7/16,US1,USB02,79950,840,8
8/8/16,US1,USB02,80040,700,7
8/9/16,US1,USB02,80010,710,7
8/10/16,US1,USB02,79980,810,8
8/11/16,US1,USB02,80050,790,8
8/12/16,US1,USB02,80070,820,8
8/13/16,US1,USB02,79940,790,8
8/14/16,US1,USB02,79970,870,9
8/15/16,US1,USB02,80080,800,8
8/16/16,US1,USB02,80090,700,7
8/17/16,US1,USB02,79900,850,9
8/18/16,US1,USB02,79940,820,8
8/19/16,US1,USB02,79960,810,8
8/20/16,US1,USB02,80020,730,7
8/21/16,US1,USB02,80080,760,8
8/22/16,US1,USB02,80050,790,8
8/23/16,US1,USB02,80050,760,8
8/24/16,US1,USB02,80060,800,8
8/25/16,US1,USB02,79920,780,8
8/26/16,US1,USB02,80170,830,8
8/27/16,US1,USB02,80130,780,8
8/28/16,US1,USB02,79970,710,7
8/29/16,US1,USB02,79900,710,7
8/30/16,US1,USB02,79930,980,10
8/31/16,US1,USB02,80070,800,8
9/1/16,US1,USB02,79940,790,8
9/2/16,US1,USB02,80040,930,9
9/3/16,US1,USB02,80040,760,8
9/4/16,US1,USB02,79960,560,6
9/5/16,US1,USB02,79950,770,8
9/6/16,US1,USB02,80070,800,8
9/7/16,US1,USB02,79960,960,10
9/8/16,US1,USB02,80000,810,8
9/9/16,US1,USB02,79930,900,9
9/10/16,US1,USB02,79920,780,8
9/11/16,US1,USB02,80060,860,9
9/12/16,US1,USB02,79940,770,8
9/13/16,US1,USB02,79960,740,7
9/14/16,US1,USB02,80190,770,8
9/15/16,US1,USB02,80060,760,8
9/16/16,US1,USB02,80080,840,8
9/17/16,US1,USB02,80140,880,9
9/18/16,US1,USB02,80080,660,7
9/19/16,US1,USB02,80190,830,8
9/20/16,US1,USB02,80070,750,8
9/21/16,US1,USB02,79870,760,8
9/22/16,US1,USB02,79970,930,9
9/23/16,US1,USB02,79880,690,7
9/24/16,US1,USB02,79880,650,7
9/25/16,US1,USB02,80040,950,10
9/26/16,US1,USB02,80080,770,8
9/27/16,US1,USB02,79940,920,9
9/28/16,US1,USB02,79940,900,9
9/29/16,US1,USB02,80020,810,8
9/30/16,US1,USB02,80050,830,8
10/1/16,US1,USB02,80150,810,8
10/2/16,US1,USB02,79950,880,9
10/3/16,US1,USB02,80040,870,9
10/4/16,US1,USB02,79950,860,9
10/5/16,US1,USB02,79950,660,7
10/6/16,US1,USB02,79930,900,9
10/7/16,US1,USB02,79820,690,7
10/8/16,US1,USB02,79950,810,8
10/9/16,US1,USB02,79970,790,8
10/10/16,US1,USB02,80040,700,7
10/11/16,US1,USB02,79950,890,9
10/12/16,US1,USB02,80010,860,9
10/13/16,US1,USB02,79960,710,7
10/14/16,US1,USB02,79940,870,9
10/15/16,US1,USB02,80100,800,8
10/16/16,US1,USB02,79990,910,9
10/17/16,US1,USB02,79860,770,8
10/18/16,US1,USB02,80010,800,8
10/19/16,US1,USB02,79970,790,8
10/20/16,US1,USB02,79930,830,8
10/21/16,US1,USB02,79950,930,9
10/22/16,US1,USB02,80080,890,9
10/23/16,US1,USB02,80000,690,7
10/24/16,US1,USB02,79940,820,8
10/25/16,US1,USB02,80030,880,9
10/26/16,US1,USB02,79950,830,8
10/27/16,US1,USB02,79930,900,9
10/28/16,US1,USB02,79970,640,6
10/29/16,US1,USB02,79820,860,9
10/30/16,US1,USB02,80050,810,8
10/31/16,US1,USB02,80000,1070,11
11/1/16,US1,USB02,80080,720,7
11/2/16,US1,USB02,79960,890,9
11/3/16,US1,USB02,80060,790,8
11/4/16,US1,USB02,79910,690,7
11/5/16,US1,USB02,80020,760,8
11/6/16,US1,USB02,80100,730,7
11/7/16,US1,USB02,79980,750,8
11/8/16,US1,USB02,79930,850,9
11/9/16,US1,USB02,80000,850,9
11/10/16,US1,USB02,80100,780,8
11/11/16,US1,USB02,79990,840,8
11/12/16,US1,USB02,80070,840,8
11/13/16,US1,USB02,79830,1000,10
11/14/16,US1,USB02,80110,830,8
11/15/16,US1,USB02,79990,850,9
11/16/16,US1,USB02,80030,970,10
11/17/16,US1,USB02,80060,850,9
11/18/16,US1,USB02,79890,710,7
11/19/16,US1,USB02,80000,750,8
11/20/16,US1,USB02,80170,920,9
11/21/16,US1,USB02,79900,810,8
11/22/16,US1,USB02,79870,750,8
11/23/16,US1,USB02,80040,660,7
11/24/16,US1,USB02,80100,900,9
11/25/16,US1,USB02,79910,720,7
11/26/16,US1,USB02,80040,690,7
11/27/16,US1,USB02,80080,810,8
11/28/16,US1,USB02,79980,730,7
11/29/16,US1,USB02,80100,530,5
11/30/16,US1,USB02,79990,1000,10
12/1/16,US1,USB02,79970,880,9
12/2/16,US1,USB02,80030,770,8
12/3/16,US1,USB02,80080,630,6
12/4/16,US1,USB02,79880,860,9
12/5/16,US1,USB02,79960,740,7
12/6/16,US1,USB02,79850,570,6
12/7/16,US1,USB02,80060,850,9
12/8/16,US1,USB02,79950,880,9
12/9/16,US1,USB02,79980,720,7
12/10/16,US1,USB02,79900,950,10
12/11/16,US1,USB02,80170,740,7
12/12/16,US1,USB02,79950,740,7
12/13/16,US1,USB02,80070,780,8
12/14/16,US1,USB02,79970,670,7
12/15/16,US1,USB02,80010,750,8
12/16/16,US1,USB02,80020,890,9
12/17/16,US1,USB02,80090,820,8
12/18/16,US1,USB02,80190,540,5
12/19/16,US1,USB02,79810,760,8
12/20/16,US1,USB02,80010,750,8
12/21/16,US1,USB02,80060,750,8
12/22/16,US1,USB02,79970,780,8
12/23/16,US1,USB02,79800,780,8
12/24/16,US1,USB02,79980,780,8
12/25/16,US1,USB02,79940,930,9
12/26/16,US1,USB02,80090,730,7
12/27/16,US1,USB02,80120,850,9
12/28/16,US1,USB02,79970,820,8
12/29/16,US1,USB02,80130,610,6
12/30/16,US1,USB02,80000,740,7
12/31/16,US1,USB02,80050,820,8
1/1/17,US1,USB02,79990,790,8
1/2/17,US1,USB02,79930,900,9
1/3/17,US1,USB02,79910,590,6
1/4/17,US1,USB02,80100,870,9
1/5/17,US1,USB02,79910,1020,10
1/6/17,US1,USB02,79850,710,7
1/7/17,US1,USB02,79950,800,8
1/8/17,US1,USB02,79870,780,8
1/9/17,US1,USB02,79950,710,7
1/10/17,US1,USB02,79800,780,8
1/11/17,US1,USB02,79960,1010,10
1/12/17,US1,USB02,79990,1010,10
1/13/17,US1,USB02,79940,690,7
1/14/17,US1,USB02,80020,800,8
1/15/17,US1,USB02,79920,690,7
1/16/17,US1,USB02,79850,750,8
1/17/17,US1,USB02,80080,920,9
1/18/17,US1,USB02,79880,740,7
1/19/17,US1,USB02,79840,680,7
1/20/17,US1,USB02,80070,1030,10
1/21/17,US1,USB02,80060,740,7
1/22/17,US1,USB02,79910,780,8
1/23/17,US1,USB02,80010,940,9
1/24/17,US1,USB02,80110,860,9
1/25/17,US1,USB02,79970,810,8
1/26/17,US1,USB02,79990,960,10
1/27/17,US1,USB02,80130,960,10
1/28/17,US1,USB02,79900,770,8
1/29/17,US1,USB02,79880,840,8
1/30/17,US1,USB02,79980,770,8
1/31/17,US1,USB02,79950,820,8
2/1/17,US1,USB02,80000,790,8
2/2/17,US1,USB02,79960,880,9
2/3/17,US1,USB02,79960,910,9
2/4/17,US1,USB02,79970,740,7
2/5/17,US1,USB02,80010,860,9
2/6/17,US1,USB02,80140,830,8
2/7/17,US1,USB02,80050,840,8
2/8/17,US1,USB02,80030,810,8
2/9/17,US1,USB02,79920,910,9
2/10/17,US1,USB02,79960,620,6
2/11/17,US1,USB02,79860,640,6
2/12/17,US1,USB02,79840,750,8
2/13/17,US1,USB02,79890,810,8
2/14/17,US1,USB02,80030,900,9
2/15/17,US1,USB02,80200,690,7
2/16/17,US1,USB02,80060,800,8
2/17/17,US1,USB02,80190,700,7
2/18/17,US1,USB02,79970,990,10
2/19/17,US1,USB02,80060,920,9
2/20/17,US1,USB02,79980,800,8
2/21/17,US1,USB02,80060,740,7
2/22/17,US1,USB02,80060,870,9
2/23/17,US1,USB02,80060,660,7
2/24/17,US1,USB02,79970,930,9
2/25/17,US1,USB02,79970,840,8
2/26/17,US1,USB02,80090,910,9
2/27/17,US1,USB02,79970,900,9
