"MFG_DATE","PLANT_ID","PRODUCT_ID","ITEMS_PRODUCED","ITEMS_SAMPLED","ITEMS_DEFECTIVE","MFG_DEFECT_RATE"
2017-03-18,"US1","LAP01",49970,410,7,0.0170731707317073
2017-03-19,"US1","LAP01",49960,260,5,0.0192307692307692
2017-03-20,"US1","LAP01",50110,610,11,0.0180327868852459
2017-03-21,"US1","LAP01",49990,470,8,0.0170212765957447
2017-03-22,"US1","LAP01",49960,340,6,0.0176470588235294
2017-03-23,"US1","LAP01",49930,600,11,0.0183333333333333
2017-03-24,"US1","LAP01",49930,370,7,0.0189189189189189
2017-03-25,"US1","LAP01",49940,660,12,0.0181818181818182
2017-03-26,"US1","LAP01",50020,750,14,0.0186666666666667
2017-03-27,"US1","LAP01",50020,300,5,0.0166666666666667
2017-03-28,"US1","LAP01",50010,520,9,0.0173076923076923
2017-03-29,"US1","LAP01",49860,420,8,0.019047619047619
2017-03-30,"US1","LAP01",50010,340,6,0.0176470588235294
2017-03-31,"US1","LAP01",50050,580,10,0.0172413793103448
2017-04-01,"US1","LAP01",50020,570,10,0.0175438596491228
2017-04-02,"US1","LAP01",49970,460,8,0.0173913043478261
2017-04-03,"US1","LAP01",50010,500,9,0.018
2017-04-04,"US1","LAP01",49970,410,7,0.0170731707317073
2017-04-05,"US1","LAP01",49950,560,10,0.0178571428571429
2017-04-06,"US1","LAP01",49950,700,13,0.0185714285714286
2017-04-07,"US1","LAP01",50000,460,8,0.0173913043478261
2017-04-08,"US1","LAP01",49940,530,10,0.0188679245283019
2017-04-09,"US1","LAP01",49960,560,10,0.0178571428571429
2017-04-10,"US1","LAP01",50000,630,11,0.0174603174603175
2017-04-11,"US1","LAP01",49990,570,10,0.0175438596491228
2017-04-12,"US1","LAP01",49980,590,11,0.0186440677966102
2017-04-13,"US1","LAP01",49970,350,6,0.0171428571428571
2017-04-14,"US1","LAP01",50060,540,10,0.0185185185185185
2017-04-15,"US1","LAP01",50070,400,7,0.0175
2017-04-16,"US1","LAP01",50060,600,11,0.0183333333333333
2017-04-17,"US1","LAP01",50020,480,9,0.01875
2017-04-18,"US1","LAP01",49970,510,9,0.0176470588235294
2017-04-19,"US1","LAP01",50000,660,12,0.0181818181818182
2017-04-20,"US1","LAP01",49940,490,9,0.0183673469387755
2017-04-21,"US1","LAP01",49970,350,6,0.0171428571428571
2017-04-22,"US1","LAP01",50010,560,10,0.0178571428571429
2017-04-23,"US1","LAP01",50050,560,10,0.0178571428571429
2017-04-24,"US1","LAP01",50030,570,10,0.0175438596491228
2017-04-25,"US1","LAP01",50030,450,8,0.0177777777777778
2017-04-26,"US1","LAP01",49960,460,8,0.0173913043478261
2017-04-27,"US1","LAP01",50080,440,8,0.0181818181818182
2017-04-28,"US1","LAP01",49900,490,9,0.0183673469387755
2017-04-29,"US1","LAP01",50020,510,9,0.0176470588235294
2017-04-30,"US1","LAP01",49900,640,12,0.01875
2017-05-01,"US1","LAP01",49980,460,8,0.0173913043478261
2017-05-02,"US1","LAP01",49980,450,8,0.0177777777777778
2017-05-03,"US1","LAP01",50020,590,11,0.0186440677966102
2017-05-04,"US1","LAP01",50050,420,8,0.019047619047619
2017-05-05,"US1","LAP01",50010,600,11,0.0183333333333333
2017-05-06,"US1","LAP01",50030,380,7,0.0184210526315789
2017-05-07,"US1","LAP01",50010,450,8,0.0177777777777778
2017-05-08,"US1","LAP01",49980,680,12,0.0176470588235294
2017-05-09,"US1","LAP01",50060,610,11,0.0180327868852459
2017-05-10,"US1","LAP01",49950,430,8,0.0186046511627907
2017-05-11,"US1","LAP01",49990,480,9,0.01875
2017-05-12,"US1","LAP01",49980,610,11,0.0180327868852459
2017-05-13,"US1","LAP01",49950,360,6,0.0166666666666667
2017-05-14,"US1","LAP01",49940,500,9,0.018
2017-05-15,"US1","LAP01",50030,440,8,0.0181818181818182
2017-05-16,"US1","LAP01",49890,510,9,0.0176470588235294
2017-05-17,"US1","LAP01",50070,520,9,0.0173076923076923
2017-05-18,"US1","LAP01",49990,570,10,0.0175438596491228
2017-05-19,"US1","LAP01",50020,330,6,0.0181818181818182
2017-05-20,"US1","LAP01",50050,510,9,0.0176470588235294
2017-05-21,"US1","LAP01",50030,620,11,0.017741935483871
2017-05-22,"US1","LAP01",50070,500,9,0.018
2017-05-23,"US1","LAP01",50020,440,8,0.0181818181818182
2017-05-24,"US1","LAP01",49990,410,7,0.0170731707317073
2017-05-25,"US1","LAP01",50020,440,8,0.0181818181818182
2017-05-26,"US1","LAP01",50010,500,9,0.018
2017-05-27,"US1","LAP01",49970,310,6,0.0193548387096774
2017-05-28,"US1","LAP01",49950,620,11,0.017741935483871
2017-05-29,"US1","LAP01",50030,600,11,0.0183333333333333
2017-05-30,"US1","LAP01",49930,500,9,0.018
2017-05-31,"US1","LAP01",50010,450,8,0.0177777777777778
2017-06-01,"US1","LAP01",50010,530,10,0.0188679245283019
2017-06-02,"US1","LAP01",50030,550,10,0.0181818181818182
2017-06-03,"US1","LAP01",50000,500,9,0.018
2017-06-04,"US1","LAP01",49970,490,9,0.0183673469387755
2017-06-05,"US1","LAP01",50060,450,8,0.0177777777777778
2017-06-06,"US1","LAP01",50030,380,7,0.0184210526315789
2017-06-07,"US1","LAP01",50040,330,6,0.0181818181818182
2017-06-08,"US1","LAP01",50020,470,8,0.0170212765957447
2017-06-09,"US1","LAP01",50000,490,9,0.0183673469387755
2017-06-10,"US1","LAP01",50010,490,9,0.0183673469387755
2017-06-11,"US1","LAP01",50040,630,11,0.0174603174603175
2017-06-12,"US1","LAP01",49990,540,10,0.0185185185185185
2017-06-13,"US1","LAP01",50000,450,8,0.0177777777777778
2017-06-14,"US1","LAP01",49980,560,10,0.0178571428571429
2017-06-15,"US1","LAP01",49980,700,13,0.0185714285714286
2017-06-16,"US1","LAP01",50000,470,8,0.0170212765957447
2017-06-17,"US1","LAP01",50060,570,10,0.0175438596491228
2017-06-18,"US1","LAP01",50060,500,9,0.018
2017-06-19,"US1","LAP01",49930,540,10,0.0185185185185185
2017-06-20,"US1","LAP01",50040,660,12,0.0181818181818182
2017-06-21,"US1","LAP01",49920,590,11,0.0186440677966102
2017-06-22,"US1","LAP01",50050,410,7,0.0170731707317073
2017-06-23,"US1","LAP01",50040,540,10,0.0185185185185185
2017-06-24,"US1","LAP01",50010,560,10,0.0178571428571429
2017-06-25,"US1","LAP01",49990,240,4,0.0166666666666667
2017-06-26,"US1","LAP01",49940,470,8,0.0170212765957447
2017-06-27,"US1","LAP01",49970,340,6,0.0176470588235294
2017-06-28,"US1","LAP01",50010,330,6,0.0181818181818182
2017-06-29,"US1","LAP01",50060,480,9,0.01875
2017-06-30,"US1","LAP01",50000,380,7,0.0184210526315789
2017-07-01,"US1","LAP01",50100,520,9,0.0173076923076923
2017-07-02,"US1","LAP01",49970,400,7,0.0175
2017-07-03,"US1","LAP01",50050,480,9,0.01875
2017-07-04,"US1","LAP01",49970,380,7,0.0184210526315789
2017-07-05,"US1","LAP01",50090,370,7,0.0189189189189189
2017-07-06,"US1","LAP01",50040,380,7,0.0184210526315789
2017-07-07,"US1","LAP01",49990,440,8,0.0181818181818182
2017-07-08,"US1","LAP01",50020,420,8,0.019047619047619
2017-07-09,"US1","LAP01",49950,430,8,0.0186046511627907
2017-07-10,"US1","LAP01",49950,480,9,0.01875
2017-07-11,"US1","LAP01",50040,600,11,0.0183333333333333
2017-07-12,"US1","LAP01",49910,590,11,0.0186440677966102
2017-07-13,"US1","LAP01",50110,550,10,0.0181818181818182
2017-07-14,"US1","LAP01",49970,510,9,0.0176470588235294
2017-07-15,"US1","LAP01",50060,390,7,0.0179487179487179
2017-07-16,"US1","LAP01",50070,580,10,0.0172413793103448
2017-07-17,"US1","LAP01",50000,520,9,0.0173076923076923
2017-07-18,"US1","LAP01",50000,370,7,0.0189189189189189
2017-07-19,"US1","LAP01",49960,410,7,0.0170731707317073
2017-07-20,"US1","LAP01",50070,580,10,0.0172413793103448
2017-07-21,"US1","LAP01",49990,530,10,0.0188679245283019
2017-07-22,"US1","LAP01",50110,480,9,0.01875
2017-07-23,"US1","LAP01",50060,630,11,0.0174603174603175
2017-07-24,"US1","LAP01",50000,680,12,0.0176470588235294
2017-07-25,"US1","LAP01",49990,500,9,0.018
2017-07-26,"US1","LAP01",50020,520,9,0.0173076923076923
2017-07-27,"US1","LAP01",50040,440,8,0.0181818181818182
2017-07-28,"US1","LAP01",50000,440,8,0.0181818181818182
2017-07-29,"US1","LAP01",49940,490,9,0.0183673469387755
2017-07-30,"US1","LAP01",49990,380,7,0.0184210526315789
2017-07-31,"US1","LAP01",50000,430,8,0.0186046511627907
2017-08-01,"US1","LAP01",49970,440,8,0.0181818181818182
2017-08-02,"US1","LAP01",49980,640,12,0.01875
2017-08-03,"US1","LAP01",50010,680,12,0.0176470588235294
2017-08-04,"US1","LAP01",50060,480,9,0.01875
2017-08-05,"US1","LAP01",50040,490,9,0.0183673469387755
2017-08-06,"US1","LAP01",49980,630,11,0.0174603174603175
2017-08-07,"US1","LAP01",49990,490,9,0.0183673469387755
2017-08-08,"US1","LAP01",50030,470,8,0.0170212765957447
2017-08-09,"US1","LAP01",50080,480,9,0.01875
2017-08-10,"US1","LAP01",50040,540,10,0.0185185185185185
2017-08-11,"US1","LAP01",50040,460,8,0.0173913043478261
2017-08-12,"US1","LAP01",49950,170,3,0.0176470588235294
2017-08-13,"US1","LAP01",49990,500,9,0.018
2017-08-14,"US1","LAP01",49920,470,8,0.0170212765957447
2017-08-15,"US1","LAP01",50010,660,12,0.0181818181818182
2017-08-16,"US1","LAP01",49990,430,8,0.0186046511627907
2017-08-17,"US1","LAP01",50020,720,13,0.0180555555555556
2017-08-18,"US1","LAP01",49950,320,6,0.01875
2017-08-19,"US1","LAP01",50020,520,9,0.0173076923076923
2017-08-20,"US1","LAP01",50020,420,8,0.019047619047619
2017-08-21,"US1","LAP01",50020,250,5,0.02
2017-08-22,"US1","LAP01",50070,440,8,0.0181818181818182
2017-08-23,"US1","LAP01",49990,490,9,0.0183673469387755
2017-08-24,"US1","LAP01",50050,510,9,0.0176470588235294
2017-08-25,"US1","LAP01",49900,370,7,0.0189189189189189
2017-08-26,"US1","LAP01",50060,460,8,0.0173913043478261
2017-08-27,"US1","LAP01",49960,650,12,0.0184615384615385
2017-08-28,"US1","LAP01",49880,330,6,0.0181818181818182
2017-08-29,"US1","LAP01",50040,560,10,0.0178571428571429
2017-08-30,"US1","LAP01",49980,550,10,0.0181818181818182
2017-08-31,"US1","LAP01",50030,500,9,0.018
2017-09-01,"US1","LAP01",49880,500,9,0.018
2017-09-02,"US1","LAP01",50000,490,9,0.0183673469387755
2017-09-03,"US1","LAP01",49970,660,12,0.0181818181818182
2017-09-04,"US1","LAP01",49970,580,10,0.0172413793103448
2017-09-05,"US1","LAP01",50060,650,12,0.0184615384615385
2017-09-06,"US1","LAP01",50010,650,12,0.0184615384615385
2017-09-07,"US1","LAP01",49950,590,11,0.0186440677966102
2017-09-08,"US1","LAP01",49970,470,8,0.0170212765957447
2017-09-09,"US1","LAP01",49930,520,9,0.0173076923076923
2017-09-10,"US1","LAP01",49990,620,11,0.017741935483871
2017-09-11,"US1","LAP01",50080,540,10,0.0185185185185185
2017-09-12,"US1","LAP01",49950,470,8,0.0170212765957447
2017-09-13,"US1","LAP01",49950,600,11,0.0183333333333333
2017-09-14,"US1","LAP01",49930,710,13,0.0183098591549296
2017-09-15,"US1","LAP01",50050,510,9,0.0176470588235294
2017-09-16,"US1","LAP01",50060,460,8,0.0173913043478261
2017-09-17,"US1","LAP01",50020,470,8,0.0170212765957447
2017-09-18,"US1","LAP01",49980,600,11,0.0183333333333333
2017-09-19,"US1","LAP01",50010,230,4,0.0173913043478261
2017-09-20,"US1","LAP01",50010,670,12,0.017910447761194
2017-09-21,"US1","LAP01",50020,640,12,0.01875
2017-09-22,"US1","LAP01",49960,530,10,0.0188679245283019
2017-09-23,"US1","LAP01",49990,590,11,0.0186440677966102
2017-09-24,"US1","LAP01",49990,360,6,0.0166666666666667
2017-09-25,"US1","LAP01",50030,560,10,0.0178571428571429
2017-09-26,"US1","LAP01",50040,360,6,0.0166666666666667
2017-09-27,"US1","LAP01",49970,420,8,0.019047619047619
2017-09-28,"US1","LAP01",50040,390,7,0.0179487179487179
2017-09-29,"US1","LAP01",50060,520,9,0.0173076923076923
2017-09-30,"US1","LAP01",49940,480,9,0.01875
2017-10-01,"US1","LAP01",50070,540,10,0.0185185185185185
2017-10-02,"US1","LAP01",50020,430,8,0.0186046511627907
2017-10-03,"US1","LAP01",49930,470,8,0.0170212765957447
2017-10-04,"US1","LAP01",49940,530,10,0.0188679245283019
2017-10-05,"US1","LAP01",50050,680,12,0.0176470588235294
2017-10-06,"US1","LAP01",50020,520,9,0.0173076923076923
2017-10-07,"US1","LAP01",50070,440,8,0.0181818181818182
2017-10-08,"US1","LAP01",50040,450,8,0.0177777777777778
2017-10-09,"US1","LAP01",49960,550,10,0.0181818181818182
2017-10-10,"US1","LAP01",49980,390,7,0.0179487179487179
2017-10-11,"US1","LAP01",49920,510,9,0.0176470588235294
2017-10-12,"US1","LAP01",49950,520,9,0.0173076923076923
2017-10-13,"US1","LAP01",50040,510,9,0.0176470588235294
2017-10-14,"US1","LAP01",50010,450,8,0.0177777777777778
2017-10-15,"US1","LAP01",50010,420,8,0.019047619047619
2017-10-16,"US1","LAP01",50020,460,8,0.0173913043478261
2017-10-17,"US1","LAP01",49990,480,9,0.01875
2017-10-18,"US1","LAP01",49960,460,8,0.0173913043478261
2017-10-19,"US1","LAP01",49980,610,11,0.0180327868852459
2017-10-20,"US1","LAP01",49980,470,8,0.0170212765957447
2017-10-21,"US1","LAP01",50020,620,11,0.017741935483871
2017-10-22,"US1","LAP01",49970,500,9,0.018
2017-10-23,"US1","LAP01",50030,500,9,0.018
2017-10-24,"US1","LAP01",50050,620,11,0.017741935483871
2017-10-25,"US1","LAP01",50000,530,10,0.0188679245283019
2017-10-26,"US1","LAP01",50010,400,7,0.0175
2017-10-27,"US1","LAP01",50000,640,12,0.01875
2017-10-28,"US1","LAP01",49990,650,12,0.0184615384615385
2017-10-29,"US1","LAP01",49900,510,9,0.0176470588235294
2017-10-30,"US1","LAP01",50000,450,8,0.0177777777777778
2017-10-31,"US1","LAP01",50010,510,9,0.0176470588235294
2017-11-01,"US1","LAP01",50070,310,6,0.0193548387096774
2017-11-02,"US1","LAP01",49960,370,7,0.0189189189189189
2017-11-03,"US1","LAP01",50090,300,5,0.0166666666666667
2017-11-04,"US1","LAP01",50130,510,9,0.0176470588235294
2017-11-05,"US1","LAP01",50030,610,11,0.0180327868852459
2017-11-06,"US1","LAP01",49930,570,10,0.0175438596491228
2017-11-07,"US1","LAP01",50030,480,9,0.01875
2017-11-08,"US1","LAP01",50010,540,10,0.0185185185185185
2017-11-09,"US1","LAP01",49910,360,6,0.0166666666666667
2017-11-10,"US1","LAP01",50050,350,6,0.0171428571428571
2017-11-11,"US1","LAP01",50020,510,9,0.0176470588235294
2017-11-12,"US1","LAP01",49980,420,8,0.019047619047619
2017-11-13,"US1","LAP01",50120,430,8,0.0186046511627907
2017-11-14,"US1","LAP01",49970,380,7,0.0184210526315789
2017-11-15,"US1","LAP01",50030,410,7,0.0170731707317073
2017-11-16,"US1","LAP01",50030,560,10,0.0178571428571429
2017-11-17,"US1","LAP01",49960,180,3,0.0166666666666667
2017-11-18,"US1","LAP01",49980,490,9,0.0183673469387755
2017-11-19,"US1","LAP01",49950,480,9,0.01875
2017-11-20,"US1","LAP01",50040,540,10,0.0185185185185185
2017-11-21,"US1","LAP01",49930,470,8,0.0170212765957447
2017-11-22,"US1","LAP01",50060,300,5,0.0166666666666667
2017-11-23,"US1","LAP01",49970,390,7,0.0179487179487179
2017-11-24,"US1","LAP01",49890,570,10,0.0175438596491228
2017-11-25,"US1","LAP01",50000,530,10,0.0188679245283019
2017-11-26,"US1","LAP01",50080,260,5,0.0192307692307692
2017-11-27,"US1","LAP01",50020,570,10,0.0175438596491228
2017-11-28,"US1","LAP01",49940,430,8,0.0186046511627907
2017-11-29,"US1","LAP01",49970,510,9,0.0176470588235294
2017-11-30,"US1","LAP01",50050,390,7,0.0179487179487179
2017-12-01,"US1","LAP01",50050,500,9,0.018
2017-12-02,"US1","LAP01",49980,560,10,0.0178571428571429
2017-12-03,"US1","LAP01",49970,540,10,0.0185185185185185
2017-12-04,"US1","LAP01",50120,630,11,0.0174603174603175
2017-12-05,"US1","LAP01",49990,330,6,0.0181818181818182
2017-12-06,"US1","LAP01",50010,450,8,0.0177777777777778
2017-12-07,"US1","LAP01",49970,410,7,0.0170731707317073
2017-12-08,"US1","LAP01",50020,560,10,0.0178571428571429
2017-12-09,"US1","LAP01",50040,260,5,0.0192307692307692
2017-12-10,"US1","LAP01",50000,410,7,0.0170731707317073
2017-12-11,"US1","LAP01",49980,490,9,0.0183673469387755
2017-12-12,"US1","LAP01",50000,570,10,0.0175438596491228
2017-12-13,"US1","LAP01",50030,610,11,0.0180327868852459
2017-12-14,"US1","LAP01",49960,470,8,0.0170212765957447
2017-12-15,"US1","LAP01",49980,380,7,0.0184210526315789
2017-12-16,"US1","LAP01",49940,330,6,0.0181818181818182
2017-12-17,"US1","LAP01",50030,410,7,0.0170731707317073
2017-12-18,"US1","LAP01",50010,330,6,0.0181818181818182
2017-12-19,"US1","LAP01",50010,540,10,0.0185185185185185
2017-12-20,"US1","LAP01",49950,700,13,0.0185714285714286
2017-12-21,"US1","LAP01",49950,530,10,0.0188679245283019
2017-12-22,"US1","LAP01",50070,470,8,0.0170212765957447
2017-12-23,"US1","LAP01",49950,390,7,0.0179487179487179
2017-12-24,"US1","LAP01",50000,670,12,0.017910447761194
2017-12-25,"US1","LAP01",50030,610,11,0.0180327868852459
2017-12-26,"US1","LAP01",49980,690,12,0.0173913043478261
2017-12-27,"US1","LAP01",50000,500,9,0.018
2017-12-28,"US1","LAP01",50010,600,11,0.0183333333333333
2017-12-29,"US1","LAP01",50000,430,8,0.0186046511627907
2017-12-30,"US1","LAP01",49920,450,8,0.0177777777777778
2017-12-31,"US1","LAP01",50010,300,5,0.0166666666666667
2016-01-01,"US1","LAP02",30110,280,5,0.0178571428571429
2016-01-02,"US1","LAP02",29930,250,4,0.016
2016-01-03,"US1","LAP02",30010,80,1,0.0125
2016-01-04,"US1","LAP02",30050,320,5,0.015625
2016-01-05,"US1","LAP02",30000,150,3,0.02
2016-01-06,"US1","LAP02",30030,230,4,0.0173913043478261
2016-01-07,"US1","LAP02",29990,300,5,0.0166666666666667
2016-01-08,"US1","LAP02",29950,270,5,0.0185185185185185
2016-01-09,"US1","LAP02",30060,180,3,0.0166666666666667
2016-01-10,"US1","LAP02",30010,190,3,0.0157894736842105
2016-01-11,"US1","LAP02",29970,340,6,0.0176470588235294
2016-01-12,"US1","LAP02",30080,450,8,0.0177777777777778
2016-01-13,"US1","LAP02",30100,300,5,0.0166666666666667
2016-01-14,"US1","LAP02",30000,360,6,0.0166666666666667
2016-01-15,"US1","LAP02",30030,180,3,0.0166666666666667
2016-01-16,"US1","LAP02",30000,360,6,0.0166666666666667
2016-01-17,"US1","LAP02",30010,350,6,0.0171428571428571
2016-01-18,"US1","LAP02",30010,490,8,0.0163265306122449
2016-01-19,"US1","LAP02",30020,340,6,0.0176470588235294
2016-01-20,"US1","LAP02",30040,370,6,0.0162162162162162
2016-01-21,"US1","LAP02",30010,430,7,0.0162790697674419
2016-01-22,"US1","LAP02",29990,230,4,0.0173913043478261
2016-01-23,"US1","LAP02",30070,320,5,0.015625
2016-01-24,"US1","LAP02",30040,270,5,0.0185185185185185
2016-01-25,"US1","LAP02",30000,230,4,0.0173913043478261
2016-01-26,"US1","LAP02",29980,450,8,0.0177777777777778
2016-01-27,"US1","LAP02",30010,320,5,0.015625
2016-01-28,"US1","LAP02",30050,340,6,0.0176470588235294
2016-01-29,"US1","LAP02",30040,290,5,0.0172413793103448
2016-01-30,"US1","LAP02",30010,350,6,0.0171428571428571
2016-01-31,"US1","LAP02",30140,180,3,0.0166666666666667
2016-02-01,"US1","LAP02",29950,90,2,0.0222222222222222
2016-02-02,"US1","LAP02",30030,250,4,0.016
2016-02-03,"US1","LAP02",29970,390,7,0.0179487179487179
2016-02-04,"US1","LAP02",30020,80,1,0.0125
2016-02-05,"US1","LAP02",29930,330,6,0.0181818181818182
2016-02-06,"US1","LAP02",30070,380,6,0.0157894736842105
2016-02-07,"US1","LAP02",29940,360,6,0.0166666666666667
2016-02-08,"US1","LAP02",30070,320,5,0.015625
2016-02-09,"US1","LAP02",29910,50,1,0.02
2016-02-10,"US1","LAP02",30000,280,5,0.0178571428571429
2016-02-11,"US1","LAP02",30020,270,5,0.0185185185185185
2016-02-12,"US1","LAP02",30020,370,6,0.0162162162162162
2016-02-13,"US1","LAP02",30050,320,5,0.015625
2016-02-14,"US1","LAP02",30060,360,6,0.0166666666666667
2016-02-15,"US1","LAP02",29920,280,5,0.0178571428571429
2016-02-16,"US1","LAP02",29970,280,5,0.0178571428571429
2016-02-17,"US1","LAP02",30010,460,8,0.0173913043478261
2016-02-18,"US1","LAP02",30070,360,6,0.0166666666666667
2016-02-19,"US1","LAP02",30120,230,4,0.0173913043478261
2016-02-20,"US1","LAP02",30080,340,6,0.0176470588235294
2016-02-21,"US1","LAP02",30070,310,5,0.0161290322580645
2016-02-22,"US1","LAP02",29970,110,2,0.0181818181818182
2016-02-23,"US1","LAP02",30020,400,7,0.0175
2016-02-24,"US1","LAP02",30040,310,5,0.0161290322580645
2016-02-25,"US1","LAP02",29980,250,4,0.016
2016-02-26,"US1","LAP02",29980,250,4,0.016
2016-02-27,"US1","LAP02",29980,260,4,0.0153846153846154
2016-02-28,"US1","LAP02",30030,240,4,0.0166666666666667
2016-02-29,"US1","LAP02",30050,310,5,0.0161290322580645
2016-03-01,"US1","LAP02",30020,250,4,0.016
2016-03-02,"US1","LAP02",30020,350,6,0.0171428571428571
2016-03-03,"US1","LAP02",30090,340,6,0.0176470588235294
2016-03-04,"US1","LAP02",30060,230,4,0.0173913043478261
2016-03-05,"US1","LAP02",30000,350,6,0.0171428571428571
2016-03-06,"US1","LAP02",29900,260,4,0.0153846153846154
2016-03-07,"US1","LAP02",29970,340,6,0.0176470588235294
2016-03-08,"US1","LAP02",30010,300,5,0.0166666666666667
2016-03-09,"US1","LAP02",30070,130,2,0.0153846153846154
2016-03-10,"US1","LAP02",30030,260,4,0.0153846153846154
2016-03-11,"US1","LAP02",29980,410,7,0.0170731707317073
2016-03-12,"US1","LAP02",30040,80,1,0.0125
2016-03-13,"US1","LAP02",29990,430,7,0.0162790697674419
2016-03-14,"US1","LAP02",30030,320,5,0.015625
2016-03-15,"US1","LAP02",30010,150,3,0.02
2016-03-16,"US1","LAP02",30040,280,5,0.0178571428571429
2016-03-17,"US1","LAP02",29950,270,5,0.0185185185185185
2016-03-18,"US1","LAP02",30020,200,3,0.015
2016-03-19,"US1","LAP02",30060,550,9,0.0163636363636364
2016-03-20,"US1","LAP02",29950,250,4,0.016
2016-03-21,"US1","LAP02",30010,250,4,0.016
2016-03-22,"US1","LAP02",30000,470,8,0.0170212765957447
2016-03-23,"US1","LAP02",30020,390,7,0.0179487179487179
2016-03-24,"US1","LAP02",30030,150,3,0.02
2016-03-25,"US1","LAP02",30000,260,4,0.0153846153846154
2016-03-26,"US1","LAP02",30010,350,6,0.0171428571428571
2016-03-27,"US1","LAP02",30010,430,7,0.0162790697674419
2016-03-28,"US1","LAP02",30000,450,8,0.0177777777777778
2016-03-29,"US1","LAP02",29990,330,6,0.0181818181818182
2016-03-30,"US1","LAP02",30000,210,4,0.019047619047619
2016-03-31,"US1","LAP02",29970,260,4,0.0153846153846154
2016-04-01,"US1","LAP02",29960,120,2,0.0166666666666667
2016-04-02,"US1","LAP02",30050,310,5,0.0161290322580645
2016-04-03,"US1","LAP02",29980,390,7,0.0179487179487179
